agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,nivel_ensenanza,nivel_ensenanza_agregado,numero_alumnos
2006,4869,ESCUELA BASICA FLORIDA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.82618939,-72.66090615,Enseñanza Básica Niños,Enseñanza Básica,686
2006,4870,LICEO LUIS DE ALAVA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.82621908,-72.66023514,Enseñanza Básica Niños,Enseñanza Básica,67
2006,4870,LICEO LUIS DE ALAVA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.82621908,-72.66023514,Enseñanza Media HC Jóvenes,Enseñanza Media,296
2006,4870,LICEO LUIS DE ALAVA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.82621908,-72.66023514,Enseñanza Media TP Jóvenes,Enseñanza Media,190
2006,4871,LICEO COPIULEMU,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.89982266,-72.80525061,Enseñanza Básica Niños,Enseñanza Básica,198
2006,4873,ESCUELA RAHUIL,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.65459099,-72.70954763,Educación Parvularia,Educación Parvularia,27
2006,4873,ESCUELA RAHUIL,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.65459099,-72.70954763,Enseñanza Básica Niños,Enseñanza Básica,152
2006,4874,ESCUELA BASICA GRANERILLO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.70850795,-72.67634534,Enseñanza Básica Niños,Enseñanza Básica,17
2006,4875,ESCUELA BASICA CANCHA DE LOS MONTERO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.92498492,-72.68250785,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4876,ESCUELA BASICA LA PAZ,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.90823286,-72.76472090,Enseñanza Básica Niños,Enseñanza Básica,9
2006,4877,ESCUELA BASICA PONEN,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.77686826,-72.81560707,Enseñanza Básica Niños,Enseñanza Básica,10
2006,4879,ESCUELA BASICA PUENTE SIETE,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.80579280,-72.79744891,Enseñanza Básica Niños,Enseñanza Básica,28
2006,4880,ESCUELA BASICA PAREDONES,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Cerrado,0.00000000,0.00000000,Enseñanza Básica Niños,Enseñanza Básica,6
2006,4882,ESCUELA BASICA QUEBRADA LAS ULLOA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.86638283,-72.79056036,Enseñanza Básica Niños,Enseñanza Básica,22
2006,4883,ESCUELA BASICA EL QUILLAY,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Cerrado,0.00000000,0.00000000,Enseñanza Básica Niños,Enseñanza Básica,7
2006,4886,ESCUELA BASICA SAN SEBASTIAN DE MANCO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.76581239,-72.71935087,Enseñanza Básica Niños,Enseñanza Básica,26
2006,4887,ESCUELA BASICA CRUCERO DE HUARO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.72845205,-72.73252128,Enseñanza Básica Niños,Enseñanza Básica,8
2006,4888,ESCUELA BASICA QUEBRADA DE RIFFO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Cerrado temporalmente,-36.85593600,-72.76464500,Enseñanza Básica Niños,Enseñanza Básica,8
2006,4889,ESCUELA BASICA PENINHUEQUE,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.83992553,-72.73047402,Enseñanza Básica Niños,Enseñanza Básica,9
2006,4890,ESCUELA BASICA VILLAMAVIDA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.80856127,-72.84022773,Enseñanza Básica Niños,Enseñanza Básica,92
2006,4891,ESCUELA BASICA ROA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.73512711,-72.78807279,Enseñanza Básica Niños,Enseñanza Básica,7
2006,4892,ESCUELA BASICA JUAN CHICO,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.75800943,-72.83779205,Enseñanza Básica Niños,Enseñanza Básica,3
2006,4893,ESCUELA BASICA SAN ANTONIO DE CUDA,FLORIDA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Cerrado temporalmente,-36.86965876,-72.67726791,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4894,PARVULARIO RURAL MANDERSCHEID,FLORIDA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Rural,Funcionando,0.00000000,0.00000000,Educación Parvularia,Educación Parvularia,35
2006,4896,ESCUELA PARTICULAR UNICORNIO,FLORIDA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Rural,Funcionando,-36.97354098,-72.65585672,Enseñanza Básica Niños,Enseñanza Básica,21
2006,4897,LICEO SAN JUAN BAUTISTA DE HUALQUI,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97375671,-72.93475441,Enseñanza Básica Niños,Enseñanza Básica,22
2006,4897,LICEO SAN JUAN BAUTISTA DE HUALQUI,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97375671,-72.93475441,Enseñanza Media HC Adultos,Enseñanza Media,63
2006,4897,LICEO SAN JUAN BAUTISTA DE HUALQUI,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97375671,-72.93475441,Enseñanza Media HC Jóvenes,Enseñanza Media,513
2006,4897,LICEO SAN JUAN BAUTISTA DE HUALQUI,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97375671,-72.93475441,Enseñanza Media TP Jóvenes,Enseñanza Media,135
2006,4898,ESCUELA MANUEL AMAT Y JUNIET,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97794539,-72.93720484,Educación Parvularia,Educación Parvularia,132
2006,4898,ESCUELA MANUEL AMAT Y JUNIET,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-36.97794539,-72.93720484,Enseñanza Básica Niños,Enseñanza Básica,572
2006,4901,ESCUELA BASICA EL MAITEN,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.99986956,-72.78858227,Enseñanza Básica Adultos,Enseñanza Básica,11
2006,4901,ESCUELA BASICA EL MAITEN,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.99986956,-72.78858227,Enseñanza Básica Niños,Enseñanza Básica,17
2006,4902,ESC. CARLOS ALBERTO FERNANDEZ CASTILLO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.16241268,-72.90810359,Educación Parvularia,Educación Parvularia,36
2006,4902,ESC. CARLOS ALBERTO FERNANDEZ CASTILLO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.16241268,-72.90810359,Enseñanza Básica Niños,Enseñanza Básica,199
2006,4903,ESCUELA BASICA SANTA FILOMENA DE PICHACO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.91986950,-72.86039645,Enseñanza Básica Niños,Enseñanza Básica,12
2006,4904,ESCUELA BASICA RANGUEL,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.13043827,-72.87064375,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4905,ESCUELA QUINQUIBUENO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.13390423,-72.71782695,Enseñanza Básica Niños,Enseñanza Básica,10
2006,4906,ESCUELA SAN JOSE LA PALMA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.14542743,-72.84747242,Enseñanza Básica Niños,Enseñanza Básica,16
2006,4907,ESCUELA GOMERO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.18765182,-72.82466481,Enseñanza Básica Niños,Enseñanza Básica,8
2006,4908,ESCUELA ALEJANDRO VARELA SANTA MARIA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.05671406,-72.95780010,Educación Parvularia,Educación Parvularia,26
2006,4908,ESCUELA ALEJANDRO VARELA SANTA MARIA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.05671406,-72.95780010,Enseñanza Básica Adultos,Enseñanza Básica,13
2006,4908,ESCUELA ALEJANDRO VARELA SANTA MARIA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.05671406,-72.95780010,Enseñanza Básica Niños,Enseñanza Básica,99
2006,4909,ESCUELA UNIHUE,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.11697164,-72.94321113,Enseñanza Básica Niños,Enseñanza Básica,61
2006,4910,ESCUELA GUILLERMO BARBERI MASSA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.96744435,-72.79813057,Enseñanza Básica Niños,Enseñanza Básica,12
2006,4911,ESCUELA DE CHILLANCITO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.06459099,-72.88861542,Enseñanza Básica Niños,Enseñanza Básica,6
2006,4912,ESCUELA MAQUEUTO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.93775846,-72.90203810,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4913,ESCUELA BARRANCAS JUNTAS,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.01787780,-72.85785170,Enseñanza Básica Adultos,Enseñanza Básica,10
2006,4913,ESCUELA BARRANCAS JUNTAS,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.01787780,-72.85785170,Enseñanza Básica Niños,Enseñanza Básica,18
2006,4915,ESCUELA LA CALLE,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.03509598,-72.88726596,Enseñanza Básica Niños,Enseñanza Básica,11
2006,4917,ESCUELA SANTA SUSANA DE PICHACO,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.91696555,-72.85661470,Enseñanza Básica Niños,Enseñanza Básica,8
2006,4918,ESCUELA AGUA CORTA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.97743332,-72.90092209,Enseñanza Básica Niños,Enseñanza Básica,10
2006,4920,ESCUELA SAN NICANOR,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.06985916,-72.84701873,Enseñanza Básica Niños,Enseñanza Básica,32
2006,4921,ESCUELA ARMANDO JOSE SANTOS IBANEZ VARGA,HUALQUI,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-36.91799215,-72.92664358,Enseñanza Básica Niños,Enseñanza Básica,17
2006,4922,ESCUELA ALONSO DE ERCILLA,HUALQUI,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-36.97114578,-72.92927557,Educación Parvularia,Educación Parvularia,33
2006,4922,ESCUELA ALONSO DE ERCILLA,HUALQUI,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-36.97114578,-72.92927557,Enseñanza Básica Niños,Enseñanza Básica,426
2006,4923,ESCUELA PARTICULAR SANTA CRUZ,HUALQUI,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Rural,Funcionando,-37.06850353,-72.79549464,Enseñanza Básica Niños,Enseñanza Básica,6
2006,4924,ESCUELA PARTICULAR SANTO DOMINGO,HUALQUI,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Rural,Funcionando,-37.12626956,-72.78729932,Enseñanza Básica Niños,Enseñanza Básica,7
2006,4925,LICEO NUEVA ZELANDIA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.17998481,-72.93998197,Enseñanza Media HC Jóvenes,Enseñanza Media,470
2006,4925,LICEO NUEVA ZELANDIA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.17998481,-72.93998197,Enseñanza Media TP Jóvenes,Enseñanza Media,273
2006,4926,ESCUELA RECAREDO VIGUERAS ARANEDA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.17503598,-72.93656118,Educación Parvularia,Educación Parvularia,26
2006,4926,ESCUELA RECAREDO VIGUERAS ARANEDA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.17503598,-72.93656118,Enseñanza Básica Niños,Enseñanza Básica,549
2006,4927,ESCUELA COLICO ALTO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.30196179,-72.85629004,Educación Parvularia,Educación Parvularia,11
2006,4927,ESCUELA COLICO ALTO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.30196179,-72.85629004,Enseñanza Básica Niños,Enseñanza Básica,91
2006,4929,ESCUELA ESPIGADO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.39643182,-73.01231686,Enseñanza Básica Niños,Enseñanza Básica,31
2006,4930,ESCUELAS LAS CACHANAS,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.35816028,-73.02439258,Enseñanza Básica Niños,Enseñanza Básica,4
2006,4932,ESCUELA PODUCO ALTO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.30623437,-72.94193496,Enseñanza Básica Niños,Enseñanza Básica,19
2006,4933,ESCUELA CABRERA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.39420455,-73.10176222,Enseñanza Básica Niños,Enseñanza Básica,10
2006,4934,ESCUELA PAPAL,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.23754008,-73.03688882,Enseñanza Básica Niños,Enseñanza Básica,4
2006,4935,ESCUELA TORRE DORADA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.28414301,-72.80850056,Enseñanza Básica Niños,Enseñanza Básica,13
2006,4936,ESCUELA PURGATORIO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.30971948,-72.98787082,Enseñanza Básica Niños,Enseñanza Básica,6
2006,4937,ESCUELA MALAL,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Cerrado,-37.34777700,-72.93812200,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4938,ESCULA  BALSEADERO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.27030514,-72.73510626,Enseñanza Básica Niños,Enseñanza Básica,3
2006,4939,ESCUELA CURALI,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.21991231,-72.96336176,Enseñanza Básica Niños,Enseñanza Básica,15
2006,4940,ESCUELA CURAMAVIDA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.27202725,-72.77674294,Enseñanza Básica Niños,Enseñanza Básica,43
2006,4941,ESCUELA PODUCO BAJO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.25866092,-72.94411640,Enseñanza Básica Niños,Enseñanza Básica,6
2006,4942,ESCUELA TANAHUILLIN,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.24552660,-72.81313441,Enseñanza Básica Niños,Enseñanza Básica,30
2006,4943,ESCUELA CHACAYAL,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.31766595,-72.92271559,Educación Parvularia,Educación Parvularia,11
2006,4943,ESCUELA CHACAYAL,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.31766595,-72.92271559,Enseñanza Básica Niños,Enseñanza Básica,47
2006,4944,ESCUELA HUALLEREHUE,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.18325097,-72.98634659,Enseñanza Básica Niños,Enseñanza Básica,20
2006,4946,ESCUELA LA GENERALA,SANTA JUANA,Concepcion,DEL BIOB?O,8,Municipal,Rural,Funcionando,-37.38379188,-72.96463573,Enseñanza Básica Niños,Enseñanza Básica,68
2006,4947,ESCUELA PARTICULAR CLORINDA AVELLO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.17556708,-72.93927937,Educación Parvularia,Educación Parvularia,109
2006,4947,ESCUELA PARTICULAR CLORINDA AVELLO,SANTA JUANA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.17556708,-72.93927937,Enseñanza Básica Niños,Enseñanza Básica,651
2006,4948,LICEO POLITECNICO ROSAURO SANTANA RIOS,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09536312,-73.15155648,Enseñanza Media TP Jóvenes,Enseñanza Media,1207
2006,4949,LICEO COMERCIAL PRESIDENTE FREI MONTALVA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09183002,-73.15520899,Enseñanza Media TP Jóvenes,Enseñanza Media,972
2006,4950,ESCUELA ESPECIAL LUIS COUSINO SQUELLA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Educación Especial,Educación Especial,100
2006,4950,ESCUELA ESPECIAL LUIS COUSINO SQUELLA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Básica Adultos,Enseñanza Básica,14
2006,4951,LICEO CARLOS COUSI?O GOYENECHEA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08527618,-73.16202390,Enseñanza Media HC Jóvenes,Enseñanza Media,694
2006,4951,LICEO CARLOS COUSI?O GOYENECHEA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08527618,-73.16202390,Enseñanza Media TP Jóvenes,Enseñanza Media,163
2006,4952,ESCUELA BALDOMERO LILLO FIGUEROA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09221648,-73.15574737,Educación Parvularia,Educación Parvularia,150
2006,4952,ESCUELA BALDOMERO LILLO FIGUEROA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09221648,-73.15574737,Enseñanza Básica Niños,Enseñanza Básica,995
2006,4953,ESCUELA ISIDORA GOYENECHEA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08456744,-73.15399108,Educación Parvularia,Educación Parvularia,67
2006,4953,ESCUELA ISIDORA GOYENECHEA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08456744,-73.15399108,Enseñanza Básica Niños,Enseñanza Básica,509
2006,4954,ESCUELA BASICA SANTA MARIA DE GUADALUPE,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09539045,-73.15616840,Educación Parvularia,Educación Parvularia,49
2006,4954,ESCUELA BASICA SANTA MARIA DE GUADALUPE,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09539045,-73.15616840,Enseñanza Básica Niños,Enseñanza Básica,307
2006,4955,ESCUELA BASICA KONRAD ADENAUER,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09180700,-73.15355480,Educación Parvularia,Educación Parvularia,19
2006,4955,ESCUELA BASICA KONRAD ADENAUER,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09180700,-73.15355480,Enseñanza Básica Niños,Enseñanza Básica,218
2006,4956,ESCUELA BASICA BELLO HORIZONTE,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.07875086,-73.15238028,Educación Parvularia,Educación Parvularia,66
2006,4956,ESCUELA BASICA BELLO HORIZONTE,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.07875086,-73.15238028,Enseñanza Básica Niños,Enseñanza Básica,504
2006,4958,ESCUELA BASICA THOMPSON MATTHEWS,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08496128,-73.16150070,Educación Parvularia,Educación Parvularia,101
2006,4958,ESCUELA BASICA THOMPSON MATTHEWS,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08496128,-73.16150070,Enseñanza Básica Niños,Enseñanza Básica,857
2006,4960,COLEGIO ANGEL DE PEREDO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09096948,-73.15585907,Educación Parvularia,Educación Parvularia,66
2006,4960,COLEGIO ANGEL DE PEREDO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09096948,-73.15585907,Enseñanza Básica Niños,Enseñanza Básica,560
2006,4961,ESCUELA BASICA COLCURA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.10981755,-73.14573344,Educación Parvularia,Educación Parvularia,27
2006,4961,ESCUELA BASICA COLCURA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.10981755,-73.14573344,Enseñanza Básica Niños,Enseñanza Básica,186
2006,4965,C.E.I.A SAN LUIS DE POTOSI REP.DE MEXICO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Básica Adultos,Enseñanza Básica,120
2006,4965,C.E.I.A SAN LUIS DE POTOSI REP.DE MEXICO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Media HC Adultos,Enseñanza Media,258
2006,4967,ESCUELA BASICA CENTENARIO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08025381,-73.16242341,Educación Parvularia,Educación Parvularia,33
2006,4967,ESCUELA BASICA CENTENARIO,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.08025381,-73.16242341,Enseñanza Básica Niños,Enseñanza Básica,244
2006,4968,ESC. BAS. CARABINERO ISAIAS GUEVARA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09485791,-73.15799466,Educación Parvularia,Educación Parvularia,40
2006,4968,ESC. BAS. CARABINERO ISAIAS GUEVARA,LOTA,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.09485791,-73.15799466,Enseñanza Básica Niños,Enseñanza Básica,206
2006,4969,LICEO SANTA DORIS,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.09541240,-73.15733907,Educación Parvularia,Educación Parvularia,12
2006,4969,LICEO SANTA DORIS,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.09541240,-73.15733907,Enseñanza Básica Niños,Enseñanza Básica,73
2006,4969,LICEO SANTA DORIS,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.09541240,-73.15733907,Enseñanza Media HC Jóvenes,Enseñanza Media,138
2006,4970,ESCUELA PADRE FRANCISCO DE CROZE,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.09539969,-73.15667493,Educación Parvularia,Educación Parvularia,67
2006,4970,ESCUELA PADRE FRANCISCO DE CROZE,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.09539969,-73.15667493,Enseñanza Básica Niños,Enseñanza Básica,611
2006,4971,ESCUELA PARTICULAR SANTA TERESA,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08151987,-73.15741098,Educación Parvularia,Educación Parvularia,19
2006,4971,ESCUELA PARTICULAR SANTA TERESA,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08151987,-73.15741098,Enseñanza Básica Niños,Enseñanza Básica,187
2006,4973,INST. DE HUM.SAN FRANCISCO DE ASIS,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08023386,-73.15581162,Educación Parvularia,Educación Parvularia,62
2006,4973,INST. DE HUM.SAN FRANCISCO DE ASIS,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08023386,-73.15581162,Enseñanza Básica Niños,Enseñanza Básica,475
2006,4974,ESCUELA PARTICULAR GETSEMANI,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08265246,-73.15054721,Educación Parvularia,Educación Parvularia,49
2006,4974,ESCUELA PARTICULAR GETSEMANI,LOTA,Concepcion,DEL BIOB?O,8,Particular Subvencionado,Urbano,Funcionando,-37.08265246,-73.15054721,Enseñanza Básica Niños,Enseñanza Básica,282
2006,4975,LICEO INDUSTRIAL FEDERICO W. SCHWAGER,CORONEL,Concepcion,DEL BIOB?O,8,Administracion Delegada,Urbano,Funcionando,-37.02632684,-73.17795493,Enseñanza Media TP Jóvenes,Enseñanza Media,486
2006,4977,LICEO COMERCIAL ANDRES BELLO LOPEZ,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.01176721,-73.15601689,Enseñanza Media TP Jóvenes,Enseñanza Media,1162
2006,4978,ESC.BASICA ADULTOS ANTONIO SANCHEZ,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Básica Adultos,Enseñanza Básica,45
2006,4978,ESC.BASICA ADULTOS ANTONIO SANCHEZ,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Media HC Adultos,Enseñanza Media,38
2006,4979,ESCUELA DIFERENCIAL MARIA ESTER BREVE G.,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Educación Especial,Educación Especial,72
2006,4982,LICEO CORONEL ANTONIO SALAMANCA,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.02836582,-73.14684485,Enseñanza Básica Niños,Enseñanza Básica,155
2006,4982,LICEO CORONEL ANTONIO SALAMANCA,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.02836582,-73.14684485,Enseñanza Media HC Adultos,Enseñanza Media,251
2006,4982,LICEO CORONEL ANTONIO SALAMANCA,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.02836582,-73.14684485,Enseñanza Media HC Jóvenes,Enseñanza Media,2015
2006,4983,LICEO YOBILO DE CORONEL,CORONEL,Concepcion,DEL BIOB?O,8,Municipal,Urbano,Funcionando,-37.00747539,-73.15253680,Enseñanza Media HC Jóvenes,Enseñanza Media,692
